country,year,military_expenditures_usd_2022,military_expenditures_current_usd,share_GDP,share_govt
Romania,1998,2395200146.7227945,1254227892.7123637,0.0300417486391886,0.0848993288590604
Romania,1999,2161614060.130693,955337576.9591986,0.0264025926740375,0.0756728831947099
Romania,2000,2057547087.3925092,935569610.3405548,0.0249891418426016,0.0716781365802011
Romania,2001,2157870971.014929,985657655.673622,0.0242074518791959,0.0735744374807356
Romania,2002,2146231792.018209,1056136062.4890336,0.0228729607547664,0.0714627855563743
Romania,2003,2213849492.226132,1250327559.2543397,0.0208848713354876,0.0679839502129053
Romania,2004,2380690049.454317,1530183903.9605842,0.0200765756131918,0.0606443308358328
Romania,2005,2517603113.5719323,1975975151.442349,0.0200699360911992,0.0621336067342974
Romania,2006,2595371796.3269553,2251493424.659485,0.0184512546001226,0.0544971994829814
Romania,2007,2488848646.348609,2607689941.556444,0.0149361825981327,0.0432116133504597
Romania,2008,2742993782.6341324,3000404945.094209,0.013999843655816,0.0396918180529077
Romania,2009,2332337504.9258533,2225144539.9481196,0.0127806961233721,0.0351962320133622
Romania,2010,2148072430.088015,2086220460.0522354,0.0122697660697606,0.0327792500593307
Romania,2011,2222093438.250711,2379871482.4132967,0.0123556866931776,0.0353220969406632
Romania,2012,2161621906.6292253,2102886223.4011881,0.0117392522752232,0.035076928256405
Romania,2013,2326347139.107384,2452512981.081276,0.0129223076714815,0.0378192252444279
Romania,2014,2542159267.00738,2691470287.458852,0.013476637836228,0.0399254349443696
Romania,2015,2932634412.298215,2580594158.275774,0.0145071824376782,0.0424646504481854
Romania,2016,3094198251.0622134,2644159836.085372,0.0142770454147788,0.0448779835416745
Romania,2017,4198377468.8962803,3622068491.8064957,0.0173375510218939,0.0558939434662951
Romania,2018,4669377511.549896,4359021208.905095,0.0179144423500294,0.0564601729197543
Romania,2019,5111309706.15584,4613040396.881644,0.0183559871426307,0.0551057555276488
Romania,2020,5467412085.629299,5052321470.657554,0.0200950429821317,0.0526286070616656
Romania,2021,5348190882.487697,5300529355.149182,0.0185259347107342,0.0498782986720404
Romania,2022,5187965337.043869,5187965337.043869,0.0172487428747058,0.0468453508151749
Romania,2023,4944737068.747987,5610688108.210971,0.0161389529499238,0.0436814258151419
Russia,1993,47899157688.455505,7766720078.41342,0.0418132464712269,
Russia,1994,45281109813.331665,13547871733.42463,0.0452370065538789,
Russia,1995,29793196233.913002,12741629470.405666,0.0378442996742671,
Russia,1996,28131682562.480133,15826340651.8084,0.0375655882080281,
Russia,1997,30755539538.090816,17577353180.64662,0.0403980929678188,
Russia,1998,18290107352.73577,7955730400.985875,0.0273264908865687,0.0690549230397724
Russia,1999,20311511899.63776,6469035211.353417,0.0307328792235107,0.0898858839199042
Russia,2000,27404920561.66592,9228204143.736755,0.0330702983667541,0.108196133679007
Russia,2001,29616517365.161957,11683151344.772614,0.0354631922908818,0.1130251933613701
Russia,2002,32808946595.378036,13943825063.400162,0.0375627739108017,0.1113849540947765
Russia,2003,34401396551.63429,16973739085.103611,0.0367083808960103,0.1129225453623241
Russia,2004,35956852315.330246,20955413570.62786,0.0330035364660482,0.111703873356039
Russia,2005,40861714167.41864,27336977273.6915,0.0333123723441659,0.1133630958926202
Russia,2006,45227716435.442,34517781618.91802,0.0324635723405838,0.1120653402951322
Russia,2007,49230432089.16393,43534994996.247185,0.031185420747754,0.0978733726000959
Russia,2008,54093174339.78673,56183785393.2539,0.0314948602002221,0.0986315632586778
Russia,2009,56753994922.450096,51532116797.519875,0.0392406340302834,0.1019201985999798
Russia,2010,57907723688.93028,58720227608.757935,0.0358508572012112,0.1012229332915547
Russia,2011,61801300444.21291,70237523951.4946,0.034330438376013,0.1032146099081504
Russia,2012,71606156908.91347,81469399931.25766,0.0368924043459907,0.1084155493572306
Russia,2013,75095793468.75304,88352896463.55981,0.0385404258314372,0.1112217788920999
Russia,2014,80481936541.01797,84696504653.4978,0.0411299297822322,0.1177219632133804
Russia,2015,86743291426.22655,66421822179.92056,0.0487151474680202,0.1381071169498338
Russia,2016,92992475501.59996,69245294552.84659,0.0542514770504505,0.1482839500339679
Russia,2017,75353784318.20851,66913033536.78314,0.0424899605173948,0.1219918140943501
Russia,2018,72514626377.91032,61609204756.417076,0.0371982243956433,0.1140315914463371
Russia,2019,75764914721.7146,65201335848.356476,0.0386033750437072,0.1139900008865995
Russia,2020,77544910059.19153,61712537168.93713,0.0417147890118067,0.1058606787230267
Russia,2021,79081150174.75008,65907705047.10449,0.0361174068304111,0.1031418695500419
Russia,2022,102366636459.68008,102366636459.68008,0.0469003483064793,0.1294421045294779
Russia,2023,126473354262.772,109454387532.08603,0.0586418887229231,0.1614140845764676
Serbia,1993,,,,
Serbia,1994,,,,
Serbia,1995,,,,
Serbia,1996,1194248441.6709344,0.0,0.0351128589512011,
Serbia,1997,1325509506.1916943,914364967.9481758,0.0378650446661838,
Serbia,1998,1213342936.5488596,642122263.4286399,0.0351189797884573,
Serbia,1999,1137245843.2988365,737469450.7567637,0.0400594743451673,
Serbia,2000,1645394332.1846216,337080608.3662229,0.0515394319014559,0.1643192850583051
Serbia,2001,1310117171.2873929,494069226.4812736,0.0402757119791979,0.1191235447361878
Serbia,2002,1449120324.442144,678511699.8430082,0.0420995410624924,0.0981294873551189
Serbia,2003,1269818553.0587533,730567122.9165726,0.0344790847102019,0.0822888304697524
Serbia,2004,1173175796.7494729,739172065.0755206,0.0297316156374027,0.0728252284969826
Serbia,2005,983214223.5658633,629500942.8334167,0.0227394357408135,0.0571106082529183
Serbia,2006,992055854.9588118,705062714.2725234,0.0217062119905687,0.0512449707037063
Serbia,2007,1118578886.9747925,971570564.636848,0.0225051717000289,0.0533335524585853
Serbia,2008,1085356058.5381184,1111631537.8610458,0.0212979811206654,0.0469379404410093
Serbia,2009,1067059924.9208795,974288479.2381244,0.0215727645847456,0.0504304468375178
Serbia,2010,1035279925.0533935,872339631.719991,0.0208596534194604,0.0486723948575489
Serbia,2011,994328807.7801552,986958193.6743696,0.020036450286792,0.0481230053191489
Serbia,2012,961221681.4438479,853622633.2307644,0.0197099365573842,0.0436729068164767
Serbia,2013,930984196.4641343,919809908.3008353,0.0190065993166998,0.0449214605639699
Serbia,2014,940129077.7648656,913368512.8447691,0.0194076876426108,0.0433129633205668
Serbia,2015,904819689.9356812,724151880.1908897,0.0182608633649948,0.0428085567133528
Serbia,2016,896229964.4099723,709497917.3982673,0.0174294528838048,0.0416854557554828
Serbia,2017,1000714322.1021827,832917445.7299403,0.0190905813790589,0.047629021619112
Serbia,2018,896638064.811158,828755714.4160293,0.0163668788454781,0.0402250228413135
Serbia,2019,1452433879.7405734,1304958438.7219362,0.0252647074818264,0.0601117647656384
Serbia,2020,1364986209.0745716,1267544240.963138,0.0237558463404513,0.049280330056922
Serbia,2021,1455043287.8838131,1465700819.744539,0.0231320387955173,0.0496956143599763
Serbia,2022,1723486851.6440861,1723486851.6440861,0.0271134129432342,0.062353085110692
Serbia,2023,1844608309.1839416,2135767103.3729858,0.0285324638561608,0.0642362180074009
Slovakia,1993,1108545952.429336,266899036.57867938,0.0199636032146555,
Slovakia,1994,1144202811.9095232,299993419.13527435,0.0193951901446386,
Slovakia,1995,2026378891.3722944,629622682.6387376,0.0315455810787471,0.0649513649199874
Slovakia,1996,2013829810.181703,641559871.0590456,0.029738286677448,0.0556189827042685
Slovakia,1997,1620027393.5792408,499529506.65412015,0.0228311624477758,0.0467892218584739
Slovakia,1998,1267020837.920787,397592215.7429417,0.0174433653315927,0.037999509683746
Slovakia,1999,1106958929.8883343,327169170.93351007,0.0157382654973915,0.0327644055433989
Slovakia,2000,1150587724.1118689,342322768.94685525,0.0165531238190749,0.0313083552789083
Slovakia,2001,1296006813.7411685,393996598.32158947,0.0184316098962006,0.0406165703275529
Slovakia,2002,1315727731.366311,440059286.0418592,0.017760268404571,0.0390274093722369
Slovakia,2003,1395474667.242567,624508454.5812033,0.0184111107563442,0.0455131649650725
Slovakia,2004,1296339073.256298,711290428.0257394,0.016520060170675,0.0434951456310679
Slovakia,2005,1404833966.3712842,823313455.4495834,0.0167909052359893,0.0422666533705624
Slovakia,2006,1424969433.7954535,911370626.7600489,0.015939980225837,0.0410603290676416
Slovakia,2007,1441383101.4865792,1139194487.7528665,0.014783889240077,0.0406371034422733
Slovakia,2008,1477187102.520452,1411710284.8947,0.0145938505158743,0.0394482758620689
Slovakia,2009,1411592771.8140075,1350294439.2041044,0.0151648666734409,0.0341495977233601
Slovakia,2010,1235662338.1722858,1137680535.5972161,0.0124918295945171,0.0296431775829939
Slovakia,2011,1060325635.9671066,1064842810.573361,0.0106706271874263,0.0258025398322498
Slovakia,2012,1060829668.7614411,1020180034.7940495,0.0107808283795721,0.0262253930506011
Slovakia,2013,960533905.5082486,967923107.869653,0.00978618159746,0.0230404551201011
Slovakia,2014,991594066.9961237,997703821.8026677,0.0098487942901719,0.0227678706591177
Slovakia,2015,1176068324.819694,985915492.9577465,0.0110950186885543,0.0243508272159526
Slovakia,2016,1206152849.6472845,1003048083.6894296,0.0111609893716248,0.026232827187274
Slovakia,2017,1227286661.4402778,1049074346.9102863,0.0110428883698508,0.0279605263157894
Slovakia,2018,1405896683.7844965,1295988102.4043057,0.0122170097426647,0.0307968473901214
Slovakia,2019,2007966146.9578407,1802507836.9905958,0.0170497144469346,0.0420640104506858
Slovakia,2020,2197380392.5930448,2047190242.79038,0.0192200478883117,0.04294903986417
Slovakia,2021,2070978438.1507988,2064806054.8722801,0.0174154649987505,0.0381881411167734
Slovakia,2022,2085664762.257356,2085664762.257356,0.0180856096698237,0.0427739430543572
Slovakia,2023,2337104300.024393,2663125915.6183424,0.0201653474902229,0.0418833044482957
Slovenia,1993,431776466.35666364,230303671.5691461,0.0181730135007639,
Slovenia,1994,419390499.6169991,237949504.10132667,0.0165407466226614,
Slovenia,1995,478319655.3413378,334655022.85828674,0.0157303477574916,0.0295131954350927
Slovenia,1996,490297195.1678599,329972648.3319023,0.0153636281209043,0.033987964989059
Slovenia,1997,470387341.76889974,290785271.80176723,0.0140136831751909,0.0308649251353934
Slovenia,1998,469733234.327985,301139822.23273605,0.0136118246899735,0.0294249471458773
Slovenia,1999,441859203.1965045,274841827.84910923,0.0121130246827499,0.025737037037037
Slovenia,2000,402123080.7998013,222391556.8054744,0.0109316627543633,0.0230562374469984
Slovenia,2001,493817303.60601634,271488790.3886591,0.013004824737298,0.0266974080186389
Slovenia,2002,547624308.4187968,326959522.8120574,0.0138761857556639,0.0294536795758828
Slovenia,2003,570349626.050927,416906753.67651314,0.0140379833710615,0.02983275376718
Slovenia,2004,604933986.3885438,493153892.9137311,0.0143065194465024,0.0307328054649899
Slovenia,2005,616663381.5699366,514172799.46676356,0.014201971624414,0.0306115347597542
Slovenia,2006,706473278.2080506,608833753.3729663,0.0154218221292602,0.0338657455864908
Slovenia,2007,710684861.8093888,692654912.5558758,0.0144291454234963,0.0332400656814449
Slovenia,2008,752608023.2321687,829384406.9286263,0.0149291914113746,0.0331363024521566
Slovenia,2009,758023167.4263353,798868642.1900331,0.0158615682467017,0.032133437639696
Slovenia,2010,754839399.3274066,772085107.5101484,0.0160312521178811,0.0319499616354269
Slovenia,2011,609067135.7380955,665679671.3722711,0.0129217076374929,0.0254077572027378
Slovenia,2012,524397434.9509469,543496416.5212631,0.0116679123354241,0.0236405298161292
Slovenia,2013,464919965.8449926,506742932.10331416,0.0104694825557093,0.0173717796995903
Slovenia,2014,445518278.62043965,486194870.3960181,0.0097373958819678,0.0191522943451447
Slovenia,2015,441658628.4744959,400771875.3465677,0.0093011953162391,0.0190951651254953
Slovenia,2016,496672260.08202034,449177539.095701,0.0100428707817665,0.0217550080342795
Slovenia,2017,509097732.19414884,473796757.20880735,0.0098178063752586,0.0222778686362437
Slovenia,2018,531596423.967714,529496122.65854615,0.0097785679028146,0.0224954869120449
Slovenia,2019,596635649.3516238,572884012.5391849,0.010543316103123,0.0242822569164333
Slovenia,2020,580980332.045764,567650746.6089138,0.010585626998026,0.0206125827814569
Slovenia,2021,738320443.190972,762771996.2157048,0.0123377056737634,0.0249439245107896
Slovenia,2022,775156293.3856136,775156293.3856134,0.0129212775926011,0.0274712986432085
Slovenia,2023,822817691.6351981,907515524.9977312,0.0133665006488574,0.0282990263787353
Spain,1993,16402210398.098526,10041511353.19167,0.020118717370405,0.0411626997100486
Spain,1994,16571484861.597935,10092671257.377928,0.0200133740218861,0.0424008161178048
Spain,1995,16703024244.792578,11439906271.18373,0.0191702239465122,0.0422068836494862
Spain,1996,16175657310.173473,11294316854.756184,0.0181443901615473,0.0410163677910876
Spain,1997,16017633504.803877,9865892241.046227,0.0172281567944181,0.0403149829343611
Spain,1998,16809975115.162714,10333417234.297523,0.0175731994886121,0.0407548570449663
Spain,1999,18472935170.023224,11113722490.403536,0.0175523458900652,0.0438578774106478
Spain,2000,19091588778.61697,10273779251.888704,0.0172551798839458,0.0440143199409519
Spain,2001,18879710253.008717,10222074075.399773,0.0162958403293613,0.0424224767337359
Spain,2002,17500310259.145363,10270839019.340265,0.0145597370162443,0.0376830670529372
Spain,2003,17761189404.597584,12880532801.22433,0.014225443930068,0.0370693894520757
Spain,2004,18565326736.660057,15262458636.76718,0.0143022117967925,0.0368446373492639
Spain,2005,18796482979.638252,15997724220.26563,0.0138717775355122,0.0360483050633727
Spain,2006,19412072226.527515,17252217612.693363,0.0137000746147478,0.0356440840065625
Spain,2007,20133087490.84946,20065668634.809578,0.0136310631227691,0.03472430389101
Spain,2008,20022374894.516235,22227721829.567513,0.0136762048450665,0.0330003283872272
Spain,2009,19221187586.388527,20178274984.962,0.0135835383696039,0.0293821039536365
Spain,2010,19345856480.450066,19710785449.873848,0.0138737812398329,0.0301378653949353
Spain,2011,17846652072.748447,19695435494.296974,0.0133187655521013,0.0288568280323274
Spain,2012,18048955712.072876,18860623363.407658,0.0142363040003724,0.0287773774142703
Spain,2013,15746213005.286104,17242959322.002388,0.0127236040392798,0.0274290391053192
Spain,2014,15723061702.200048,17178549314.76189,0.0125391242368836,0.0276599880798012
Spain,2015,16712900583.22443,15187168681.379618,0.0127023203956619,0.0288372665994217
Spain,2016,15497262154.955751,14014439635.18389,0.0113713590926221,0.0267799149633987
Spain,2017,17150862161.54205,16043533257.461725,0.0123002910987774,0.0297731252537661
Spain,2018,17813745029.27841,17823271130.625687,0.0125433377164601,0.0299989868166972
Spain,2019,17986492871.173393,17189319301.388268,0.0123270491757211,0.0291530270463228
Spain,2020,17973510541.25696,17431779322.922604,0.013666455170195,0.026332065478476
Spain,2021,18840919176.28891,19544465468.306526,0.0135211774619771,0.0270547945205479
Spain,2022,20306570632.830444,20306570632.83045,0.014339965700543,0.0304384223794216
Spain,2023,22293187659.178394,23699130513.697006,0.0150901228462186,0.0320646584361177
Sweden,1993,5591716847.453195,4752660459.463244,0.0226371080409098,0.0329441520389715
Sweden,1994,5499441069.868146,4818836776.192753,0.0213146621280381,0.0323167180913476
Sweden,1995,4788540519.46521,4653429165.959884,0.0175340503836863,0.0280785378548851
Sweden,1996,4139404397.081881,4301745511.952552,0.0148460287619291,0.0245645108641659
Sweden,1997,5534693570.556843,5085207514.4501095,0.0190897589896416,0.0327736696380334
Sweden,1998,5722328640.707613,5035805616.947195,0.0187262378757035,0.0334586968876408
Sweden,1999,5972878301.982403,5080829731.689103,0.0186594944512672,0.0335872243735398
Sweden,2000,6155422924.721472,4764337105.336686,0.0182306740738698,0.0347279569122572
Sweden,2001,6092598229.7211895,4283625872.5348773,0.0177729825439474,0.0342061522523985
Sweden,2002,5715183678.840655,4354573015.429613,0.0164115454047208,0.0309862757421184
Sweden,2003,5673593837.86049,5305640404.140336,0.0159678996943607,0.0300479051981342
Sweden,2004,5339434675.415414,5514710384.833628,0.0144128335992892,0.0278157558785981
Sweden,2005,5408861086.187317,5518466925.997145,0.0140698751486224,0.0274225830690152
Sweden,2006,5324630664.854279,5577203266.357198,0.0131820552345733,0.0263075457585076
Sweden,2007,5464226183.364,6386221161.5427065,0.0129998150757255,0.0268796044314636
Sweden,2008,4860050819.26455,6024791006.0536175,0.0116374723679633,0.0237478695093143
Sweden,2009,4766247376.342723,5062962024.191842,0.011598043438116,0.022593490910363
Sweden,2010,5158160590.332517,5885935800.386265,0.0118712854137068,0.0240348770013484
Sweden,2011,4850034155.912281,6324747364.3036,0.0110169116434029,0.0226053070457885
Sweden,2012,4951417995.756281,6243671605.397475,0.0113011028867624,0.0226453174016852
Sweden,2013,4980194683.111659,6528737467.320237,0.0111252053864954,0.0219810209018172
Sweden,2014,5276343375.47205,6555518063.8950205,0.0112644731800046,0.0226747263716707
Sweden,2015,5333037788.584133,5386942195.807096,0.0106650205259044,0.0220396284529381
Sweden,2016,5403443496.323088,5427549191.340141,0.0105301638878639,0.0215970009197922
Sweden,2017,5403183110.48819,5526592999.002661,0.01023179204574,0.0212098530822255
Sweden,2018,5581528685.238021,5732822794.381308,0.0103224609210766,0.0211579117175096
Sweden,2019,6074860566.789558,5839555790.586991,0.010934092255277,0.0227293497725541
Sweden,2020,6322112077.391662,6271285838.40139,0.0114608642427624,0.0224620938066453
Sweden,2021,6968610721.904094,7582555970.149253,0.0118522396008572,0.024611960804351
Sweden,2022,7722479440.752991,7722479440.752991,0.0130604276885438,0.0275987281450194
Sweden,2023,8620012708.987864,8754872951.012165,0.0147341062942457,0.0306127811645995
Switzerland,1993,6634623154.176695,3611212625.7089105,0.0136696434518411,0.0409061290198934
Switzerland,1994,6574454942.152892,3899275420.599697,0.0133228409403182,0.0398323947238695
Switzerland,1995,6652051734.765704,4645360981.673954,0.0135581088252354,0.0405585008195874
Switzerland,1996,6294578468.209305,4239447900.90695,0.0128375680158362,0.0378011830904631
Switzerland,1997,6067210660.346305,3498218850.5557046,0.0122086410342116,0.0360357163136675
Switzerland,1998,6052979426.469853,3494250970.816865,0.0118520390139365,0.0352652902112019
Switzerland,1999,5602750950.491821,3146822887.19502,0.0108621220546805,0.0318127978033219
Switzerland,2000,5519104624.9056015,2800146846.356079,0.0102928011745957,0.0311108187230683
Switzerland,2001,5389937080.884174,2763655325.250945,0.0099188008013838,0.030508186319721
Switzerland,2002,5159162929.42154,2882696761.8583226,0.0095638834976494,0.027321042006178
Switzerland,2003,5024894638.038619,3270337504.177032,0.0092663041940085,0.0271751203258052
Switzerland,2004,4931671556.766224,3503819863.289103,0.0088892507460693,0.0262746871702095
Switzerland,2005,4854406010.648424,3484636759.344031,0.0083306403652778,0.0257289066252379
Switzerland,2006,4620848249.502726,3328973393.734448,0.0075380847787492,0.0246855169232407
Switzerland,2007,4649896846.184396,3524746536.4845843,0.0071823232366341,0.0243806867620534
Switzerland,2008,4762939345.672608,4098459038.4917226,0.0072248441226518,0.0241246066640217
Switzerland,2009,4757902839.921245,4055544323.3407454,0.0073179337674355,0.0230611253076645
Switzerland,2010,4595815769.587954,4115407849.191205,0.0068722016593327,0.0218778672647568
Switzerland,2011,4718747300.846274,4973863848.781927,0.0069478225765759,0.0220982589553732
Switzerland,2012,4632245043.741181,4592165377.675208,0.0066900171043432,0.0211335348855471
Switzerland,2013,5029374754.154846,5032883664.327698,0.0071263624239087,0.021890309139028
Switzerland,2014,4556686852.593672,4612776476.684807,0.0063489833846368,0.0197294092381814
Switzerland,2015,4745755278.375173,4521076909.31875,0.0065134108284021,0.0200638205646091
Switzerland,2016,4936271997.65628,4571348246.673114,0.0066475047541251,0.0204970045988618
Switzerland,2017,4965635959.477676,4628401508.544773,0.0066568455676088,0.020511966439056
Switzerland,2018,5000863414.249314,4736844967.476971,0.0065287656979398,0.020560585885486
Switzerland,2019,5369481495.890753,5021931589.537224,0.0069632432476046,0.0217695440946873
Switzerland,2020,5831317114.164422,5731416400.425985,0.0077255897322767,0.0208990579152978
Switzerland,2021,5400831896.187285,5485229759.299781,0.006744646982145,0.0195618244956884
Switzerland,2022,5652315105.803478,5652315105.803478,0.006904637652724,0.0218952895727827
Switzerland,2023,5817009764.11061,6293390647.80435,0.0070271800451866,0.0220246689332898
Türkiye,1993,7575833241.669253,7075086939.897675,0.0392141725449829,
Türkiye,1994,7406791907.476147,5293173965.760063,0.04051359336992,
Türkiye,1995,7609137492.445137,6606245814.710841,0.0390164973474903,
Türkiye,1996,8515955207.249024,7512090795.517223,0.0413969694261893,
Türkiye,1997,8875393633.271528,7791986303.62493,0.041036722305683,
Türkiye,1998,9299940425.251143,8781048158.205612,0.0318450090852013,
Türkiye,1999,10268522873.299036,9951788873.951427,0.0388901737403664,
Türkiye,2000,9937635308.303396,9993730196.938993,0.0366109466979562,
Türkiye,2001,9110039193.43806,7216051044.802912,0.0360345707482735,
Türkiye,2002,9693064944.842375,9050377181.982841,0.0379592688113794,
Türkiye,2003,9014174413.773663,10277901778.27822,0.0329604717264125,
Türkiye,2004,8376885497.968989,10920773882.177982,0.0269798371690976,
Türkiye,2005,8073803659.796818,12081156313.728992,0.0240937050592187,
Türkiye,2006,8451481524.916357,13036508103.18877,0.0235952227965819,
Türkiye,2007,8149113038.516648,14987758360.003992,0.0221792932113531,
Türkiye,2008,8266421797.232672,16809576495.174871,0.0219927392344199,
Türkiye,2009,8845149602.587564,16047510903.507187,0.0248931174211555,
Türkiye,2010,8688667227.532341,17650464118.175465,0.0227171421902952,
Türkiye,2011,8763199554.432068,17006477805.307623,0.0202750659150507,
Türkiye,2012,8978265528.514328,17694320712.694878,0.0200944779894554,
Türkiye,2013,9220532734.738165,18427646196.75696,0.0192395933259341,
Türkiye,2014,9287809729.64988,17576538470.505898,0.0187196655112723,
Türkiye,2015,9557187170.496897,15668749999.999998,0.0181284829274449,
Türkiye,2016,11205162666.587366,17827702150.796665,0.0205032460503248,
Türkiye,2017,12026710001.54838,17822738263.164494,0.0205006581752214,
Türkiye,2018,15265225339.349394,19648693823.85138,0.0252369540945235,
Türkiye,2019,16227366669.564901,20436917121.238785,0.0268985908907876,
Türkiye,2020,15275003587.474106,17478413685.26983,0.0243140036241802,
Türkiye,2021,14322046178.61666,15567410029.425081,0.0189697286063606,
Türkiye,2022,10779896284.61824,10779896284.618242,0.0118919167863502,
Türkiye,2023,14744312443.901264,15827853255.045885,0.015026648858863,
USSR,1993,,,,
USSR,1994,,,,
USSR,1995,,,,
USSR,1996,,,,
USSR,1997,,,,
USSR,1998,,,,
USSR,1999,,,,
USSR,2000,,,,
USSR,2001,,,,
USSR,2002,,,,
USSR,2003,,,,
USSR,2004,,,,
USSR,2005,,,,
USSR,2006,,,,
USSR,2007,,,,
USSR,2008,,,,
USSR,2009,,,,
USSR,2010,,,,
USSR,2011,,,,
USSR,2012,,,,
USSR,2013,,,,
USSR,2014,,,,
USSR,2015,,,,
USSR,2016,,,,
USSR,2017,,,,
USSR,2018,,,,
USSR,2019,,,,
USSR,2020,,,,
USSR,2021,,,,
USSR,2022,,,,
USSR,2023,,,,
Ukraine,1993,396692642.0223074,152233866.5195808,0.0043464581913377,
Ukraine,1994,1745886223.2530754,919044682.0593928,0.0241777179479268,
Ukraine,1995,1876057469.9585648,1046793431.4051607,0.0273494760851588,0.0662371134020618
Ukraine,1996,1808170626.468409,1464905136.4602864,0.0317883449282933,0.0861597813856293
Ukraine,1997,2241003800.96454,2068583951.9568558,0.0398824090389785,0.0977088777814426
Ukraine,1998,1811400588.1702933,1405161785.4780898,0.0324403179965191,0.0874736333833134
Ukraine,1999,1668654693.031775,941788284.0569044,0.0288352763946873,0.1115540133635399
Ukraine,2000,2069130280.7571306,1136716646.1712096,0.035110828488372,0.0991375164320754
Ukraine,2001,1747702274.4210079,1088575172.742435,0.02769267195454,0.0783903701022774
Ukraine,2002,1858546519.4437878,1176355737.7849367,0.0267619950627407,0.0733440239720014
Ukraine,2003,2147440388.358958,1427984750.660548,0.0274557877088929,0.0733120890335127
Ukraine,2004,2317856956.924265,1685034159.400509,0.0250682433490703,0.0625353213281517
Ukraine,2005,2807024732.101911,2405492582.0482254,0.0279248933066335,0.0633244637133229
Ukraine,2006,3149095275.0632343,2986475247.5247526,0.0277159181333191,0.0621536191747852
Ukraine,2007,3827653774.50174,4096039603.960397,0.0287000281658482,0.0654895330724516
Ukraine,2008,3744564655.137169,4811038840.223116,0.0267292227463356,0.0563598554350847
Ukraine,2009,3430123424.334045,3452511294.73614,0.0284035387026129,0.060647487689838
Ukraine,2010,3450529901.140933,3729457233.4430494,0.0274199654235064,0.0557881809613572
Ukraine,2011,3170532036.973445,3684633313.084558,0.0225828771122261,0.0494151439151658
Ukraine,2012,3550004558.3714137,4136914809.3549895,0.0235345197687141,0.0480567093312981
Ukraine,2013,3774057997.32827,4386419892.405856,0.023928953083474,0.0497384795006384
Ukraine,2014,4522901201.902367,3961551378.6803727,0.0296736825853936,0.0662744847464688
Ukraine,2015,4942362349.18234,3502733744.238736,0.0384784847607093,0.089394407779059
Ukraine,2016,4962116028.044015,3423286810.509843,0.0366861786886462,0.0899494285009456
Ukraine,2017,4790980795.480173,3647565195.5403514,0.0324149291547879,0.0778336127719998
Ukraine,2018,5779819441.480239,4750219031.040091,0.0363516607992805,0.086713761630922
Ukraine,2019,6697098656.013161,6262432160.712211,0.0406793765037596,0.0980158936612849
Ukraine,2020,7432215516.608042,6838766421.177517,0.0440031470276707,0.0958084445718737
Ukraine,2021,6879288350.777033,6898123104.359391,0.0342549199562857,0.0846058743356351
Ukraine,2022,41183927472.81194,41183927472.81194,0.2587994356709307,0.3921224721551871
Ukraine,2023,62076243688.863464,64753191604.14538,0.3665310993790993,0.5817070988160523
United Kingdom,1993,59297627005.783615,38113206791.460304,0.0359064951247978,0.0871951695905988
United Kingdom,1994,57666191990.327484,38569013504.85739,0.0338193371776531,0.0828515557655702
United Kingdom,1995,54087285236.217255,38294283079.834854,0.0285419949053587,0.0757240943876998
United Kingdom,1996,53570207415.00583,38566134645.39206,0.0272459232198323,0.0762766298130711
United Kingdom,1997,51667800915.90704,39889947448.983,0.0256014877225605,0.0735495062934196
United Kingdom,1998,51836677329.521034,41222125832.6215,0.0249596227501881,0.0725602088070617
United Kingdom,1999,51560409979.990364,40760400666.56556,0.0242290959332374,0.071250897145907
United Kingdom,2000,52598513508.73768,39343711272.57817,0.0237279664523189,0.069648505395956
United Kingdom,2001,54681716781.73029,39512579943.64973,0.0241112210130721,0.0692207292408158
United Kingdom,2002,57932474050.79817,44245265998.30941,0.0248565967470705,0.0691735183380196
United Kingdom,2003,62057292798.52282,52343122277.06736,0.0255206201518244,0.0686561118143853
United Kingdom,2004,62827332506.24748,60250782544.70321,0.0249782136751625,0.0656376667436566
United Kingdom,2005,63414767288.32723,61653635038.46197,0.0242271607573388,0.0631396022818636
United Kingdom,2006,63705658079.92576,64217619528.32726,0.023696744028424,0.0618318869012024
United Kingdom,2007,65440072170.798416,73448032014.16646,0.0237465777127737,0.0616252580878195
United Kingdom,2008,68305012663.641464,72915407669.74039,0.0248715008484019,0.0608820558826397
United Kingdom,2009,69399414225.97339,64010506669.80102,0.0264772453259796,0.0594956792136061
United Kingdom,2010,68232956849.98935,63979111970.26944,0.0256799960467203,0.057583345092846
United Kingdom,2011,65926171470.33275,66569552573.13492,0.0249903987829525,0.0573539221462298
United Kingdom,2012,64095503757.71645,65452487554.24162,0.0241781748358099,0.0553636674328506
United Kingdom,2013,61752205323.94007,63837724855.43124,0.0229232047399432,0.0546083727867526
United Kingdom,2014,60648080862.00007,66995468654.289474,0.0218448549185402,0.0530106996551845
United Kingdom,2015,58316715781.11801,59990205719.32446,0.0204890800410498,0.050734495500073
United Kingdom,2016,58113411315.29022,53327366087.71276,0.0198449096820718,0.0500292590089719
United Kingdom,2017,58219584138.486465,52075008432.0543,0.0195002885979326,0.0499285049480969
United Kingdom,2018,58657772557.22607,55832916405.24925,0.0194455569473457,0.0500749579445849
